,% Iron Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate
914,55.2,3295.7,635.742,401.543,9.72353,1.77,248.774,254.355,248.862,295.096,306.4,249.038,249.434,544.231,544.314,540.412,525.7,562.57,580.78,585.75,66.85
915,55.2,3328.5,632.08,404.473,9.72235,1.77,248.906,246.489,251.411,295.096,306.4,249.346,252.422,548.936,534.572,544.41,542.502,559.372,560.172,589.392,66.85
916,55.2,3350.0,627.197,400.84,9.72117,1.77,249.653,249.17,252.378,295.096,306.4,249.39,248.555,546.934,546.468,537.39,552.028,558.05,537.884,570.626,66.85
917,55.2,3323.83,625.732,401.484,9.72,1.77,248.774,252.422,252.29,295.096,306.4,249.39,251.279,546.433,557.228,540.846,553.44,550.892,532.844,527.26,66.85
918,55.2,3327.34,638.794,399.609,9.71882,1.77,248.687,251.323,250.664,295.096,306.4,249.39,248.027,540.127,546.808,553.474,546.016,539.434,555.916,526.822,66.85
919,55.2,3364.45,625.0,397.617,9.71764,1.77,249.609,249.346,249.565,295.096,306.4,249.565,251.895,538.926,550.094,554.552,528.828,544.058,575.628,535.756,66.85
920,55.2,3415.23,630.005,404.063,9.71646,1.77,249.126,252.466,249.038,295.096,306.4,249.434,248.906,551.038,552.136,558.432,528.128,548.468,574.172,553.746,66.85
921,55.2,3432.03,629.883,395.918,9.71528,1.77,249.653,254.224,249.302,295.096,306.4,249.39,249.609,558.044,553.154,559.078,536.406,536.354,543.82,559.15,66.85
922,55.2,3414.84,631.714,400.723,9.7141,1.77,249.829,250.4,249.214,295.096,306.4,249.741,251.104,561.848,547.492,554.226,553.592,522.584,525.332,552.864,66.85
923,55.2,3413.28,625.977,398.789,9.71575,1.77,250.181,247.456,248.994,295.096,306.4,250.356,250.137,562.148,548.284,550.448,567.732,537.124,534.634,522.514,66.85
924,55.2,3414.06,622.065,393.611,9.7181,1.77,250.436,250.991,248.95,295.096,306.4,248.982,250.164,552.515,557.048,552.269,558.409,535.127,550.033,519.965,66.85
925,55.2,3410.94,621.338,392.285,9.72046,1.77,250.488,252.246,248.95,295.096,306.4,248.511,250.269,549.536,559.61,553.04,554.69,533.16,553.9,521.41,66.85
926,55.2,3430.47,622.733,396.973,9.72281,1.77,250.488,248.73,249.955,295.096,306.4,248.511,251.775,541.528,554.863,554.686,537.128,533.579,573.1,520.572,66.85
927,55.2,3426.17,630.493,401.294,9.72516,1.77,250.818,247.632,251.093,295.096,306.4,249.664,249.609,538.651,547.432,552.77,535.158,542.38,577.84,542.24,66.85
928,55.2,3398.83,634.766,398.95,9.72752,1.77,251.587,250.433,251.697,295.096,306.4,250.049,249.554,544.531,546.297,554.39,545.997,548.165,578.68,574.795,66.85
929,55.2,3389.45,625.763,397.852,9.72987,1.77,251.312,249.225,252.631,295.096,306.4,250.049,251.971,549.536,547.008,547.107,554.785,543.76,549.7,563.342,66.85
930,55.2,3383.98,616.608,400.708,9.73222,1.77,251.642,246.039,249.939,295.096,306.4,249.884,249.884,547.534,546.302,536.722,564.845,549.815,526.453,534.79,66.85
931,55.2,3376.56,624.237,398.804,9.73458,1.77,251.642,249.5,249.445,295.096,306.4,249.829,248.95,543.906,551.54,536.177,554.98,553.675,525.338,527.068,66.85
932,55.2,3325.0,626.526,396.533,9.73693,1.77,251.422,248.785,248.785,295.096,306.4,249.829,249.774,545.282,549.982,544.537,542.575,559.872,563.42,539.342,66.85
933,55.2,3281.25,632.629,401.807,9.73928,1.77,251.532,253.839,249.005,295.096,306.4,249.829,251.697,552.414,553.095,549.53,535.445,551.473,587.92,550.927,66.85
934,55.2,3270.31,632.935,399.316,9.74163,1.77,251.422,259.552,249.335,295.096,306.4,249.829,249.445,557.919,551.112,551.15,554.492,552.988,591.56,580.313,66.85
935,55.2,3269.53,630.951,398.291,9.74399,1.77,252.191,251.587,249.06,295.096,306.4,250.159,249.17,549.661,548.705,544.138,567.48,544.313,555.3,559.07,66.85
936,55.2,3272.66,624.084,399.097,9.74634,1.77,251.971,256.256,248.95,295.096,306.4,250.104,251.697,549.536,548.708,542.925,560.448,551.198,520.153,536.588,66.85
937,55.2,3276.56,631.561,406.348,9.74869,1.77,252.466,251.093,250.104,295.096,306.4,249.884,249.5,544.907,553.523,547.778,546.875,561.247,541.438,537.415,66.85
938,55.2,3285.16,637.512,403.857,9.75105,1.77,252.356,250.488,251.477,295.096,306.4,249.994,248.84,545.657,553.378,550.475,544.53,559.73,573.78,553.552,66.85
939,55.2,3294.92,634.766,407.52,9.7534,1.77,252.246,249.994,251.971,295.096,306.4,250.214,250.763,549.536,560.46,556.55,548.438,548.575,591.42,584.45,66.85
940,55.2,3289.06,631.714,399.829,9.75575,1.77,252.246,252.246,251.697,295.096,306.4,250.104,251.038,559.546,549.84,562.483,550.488,554.36,571.68,572.035,66.85
941,55.2,3269.92,638.885,399.097,9.75811,1.77,251.917,249.829,252.081,295.096,306.4,250.214,250.598,553.54,548.0,553.713,550.195,551.195,531.212,552.588,66.85
942,55.2,3278.13,633.24,402.979,9.76046,1.77,251.807,247.412,250.104,295.096,306.4,249.939,249.664,541.528,560.745,556.01,548.83,549.542,513.15,524.45,66.85
943,55.2,3296.88,630.493,409.717,9.76281,1.77,251.807,249.774,248.73,295.096,306.4,249.829,249.39,550.537,552.815,561.133,551.073,546.372,551.097,530.52,66.85
944,55.2,3302.34,633.698,401.294,9.76517,1.77,252.136,251.697,248.511,295.096,306.4,249.829,250.543,548.535,545.025,560.59,551.365,551.885,577.98,545.14,66.85
945,55.2,3299.61,629.272,401.367,9.76752,1.77,252.576,252.356,248.511,295.096,306.4,250.159,252.74,549.911,537.375,547.51,561.13,547.063,570.28,556.31,66.85
946,55.2,3295.7,626.984,394.849,9.76987,1.77,252.026,249.335,248.511,295.096,306.4,250.433,248.566,559.671,548.0,537.255,559.177,543.07,538.08,552.307,66.85
947,55.2,3293.36,621.796,398.877,9.77223,1.77,251.971,251.257,249.994,295.096,306.4,249.829,251.257,571.182,547.997,537.255,552.44,535.088,528.28,546.38,66.85
948,55.2,3282.03,626.984,399.536,9.77458,1.76974,251.697,247.797,250.488,295.096,306.4,249.774,249.225,559.421,554.65,551.287,543.753,538.805,545.78,554.245,66.85
949,55.2,3273.05,631.561,404.297,9.77693,1.7694,251.917,250.763,250.488,295.096,306.4,250.159,248.401,545.157,565.417,549.665,545.212,544.17,576.44,572.588,66.85
950,55.2,3290.23,635.986,399.683,9.77929,1.76905,252.521,248.95,250.488,295.096,306.4,250.269,253.125,542.404,565.56,539.143,561.427,551.885,581.34,571.48,66.85
951,55.2,3308.98,629.883,403.052,9.78164,1.76871,252.026,246.204,250.653,295.096,306.4,250.433,251.862,548.911,549.838,539.955,566.117,560.285,551.24,547.48,66.85
952,55.2,3312.5,623.779,397.632,9.78503,1.76836,252.301,251.422,250.708,295.096,306.4,250.323,247.632,554.041,541.91,548.453,556.052,575.565,528.552,524.862,66.85
953,55.2,3312.5,627.594,396.753,9.78876,1.76802,251.642,249.884,250.708,295.096,306.4,250.104,251.642,552.039,543.89,544.003,537.205,560.147,579.658,557.417,66.85
954,55.2,3318.75,629.272,397.266,9.7925,1.76768,251.367,248.73,250.708,295.096,306.4,250.049,253.345,551.038,544.88,541.71,532.03,553.54,598.14,569.97,66.85
955,55.2,3314.06,621.49,395.947,9.79623,1.76733,252.026,249.39,250.708,295.096,306.4,250.049,248.566,547.659,547.857,557.895,543.46,546.925,621.247,594.383,66.85
956,55.2,3307.81,626.678,401.44,9.79997,1.76699,251.587,249.28,250.708,295.096,306.4,250.214,252.081,555.542,552.675,560.455,556.938,536.463,581.482,564.038,66.85
957,55.2,3305.08,627.441,401.001,9.8037,1.76664,251.532,249.829,250.708,295.096,306.4,250.269,249.829,558.545,556.493,553.037,555.18,536.185,535.412,518.105,66.85
958,55.2,3306.25,636.444,400.854,9.80744,1.7663,252.081,246.259,250.543,295.096,306.4,250.269,249.17,570.557,554.797,548.045,538.28,529.99,544.657,509.133,66.85
959,55.2,3303.52,630.493,400.635,9.81117,1.76596,251.752,248.621,248.676,295.096,306.4,249.939,252.191,544.531,553.95,546.297,533.785,533.02,580.92,530.1,66.85
960,55.2,3305.86,626.984,402.466,9.8149,1.76561,250.598,250.818,248.73,295.096,306.4,249.994,250.159,537.149,550.125,553.313,548.927,546.375,591.7,559.21,66.85
961,55.2,3348.83,622.711,400.928,9.81864,1.76527,249.609,245.709,248.629,295.096,306.4,250.049,249.335,547.409,542.475,554.525,564.747,549.818,566.36,563.757,66.85
962,55.2,3385.94,616.978,397.684,9.82237,1.76492,250.017,248.919,248.2,295.096,306.4,250.206,251.587,550.537,545.607,561.441,558.874,558.337,541.82,548.604,66.85
963,55.2,3355.08,620.789,398.525,9.82611,1.76458,249.653,258.003,250.071,295.096,306.4,250.115,248.774,553.69,548.109,562.858,534.57,550.999,534.636,538.296,66.85
964,55.2,3319.14,632.996,400.957,9.82984,1.76423,249.082,255.037,250.928,295.096,306.4,250.203,249.807,538.225,546.299,553.145,533.438,540.588,574.676,566.046,66.85
965,55.2,3318.75,623.535,403.506,9.83358,1.76389,248.95,248.621,251.082,295.096,306.4,250.269,248.313,547.134,545.849,546.621,546.562,550.451,615.115,605.446,66.85
966,55.2,3328.13,615.112,398.145,9.83731,1.76355,248.95,250.203,251.147,295.096,306.4,250.269,251.96,554.391,557.913,546.617,559.53,546.101,574.063,565.112,66.85
967,55.2,3330.08,625.549,394.893,9.84105,1.7632,248.335,251.895,251.301,295.096,306.4,250.269,252.466,557.344,556.668,543.705,556.448,548.137,523.989,508.938,66.85
968,55.2,3334.47,625.366,395.039,9.84478,1.76286,248.379,250.796,251.213,295.096,306.4,250.269,248.577,560.997,555.133,544.896,551.329,550.01,543.257,514.845,66.85
969,55.2,3340.33,622.742,399.111,9.84852,1.76251,248.049,250.269,248.994,295.096,306.4,250.422,251.345,556.443,551.678,545.274,551.755,549.295,588.06,540.616,66.85
970,55.2,3344.73,611.023,395.449,9.85225,1.76217,248.621,250.73,248.071,295.096,306.4,250.334,249.895,551.938,548.79,548.345,550.156,549.9,588.956,564.119,66.85
971,55.2,3353.03,613.342,395.625,9.85598,1.76182,248.335,249.39,248.84,295.096,306.4,250.269,249.895,553.14,541.539,544.137,570.003,563.341,562.804,568.368,66.85
972,55.2,3359.86,615.173,397.09,9.85972,1.76148,247.61,251.807,250.708,295.096,306.4,250.269,252.488,548.785,545.391,547.373,568.788,556.619,540.18,554.463,66.85
973,55.2,3361.33,618.042,396.035,9.86323,1.76114,247.72,246.973,251.521,295.096,306.4,250.422,249.653,547.584,555.812,549.044,550.233,551.33,531.948,540.502,66.85
974,55.2,3355.47,616.089,395.508,9.86665,1.76079,248.005,250.642,251.741,295.096,306.4,250.488,248.994,555.392,551.109,544.191,537.581,550.56,557.596,551.539,66.85
975,55.2,3346.19,618.469,393.457,9.87007,1.76045,247.61,252.268,249.807,295.096,306.4,250.488,251.697,553.29,550.489,550.559,543.52,544.063,625.083,606.494,66.85
976,55.2,3346.68,620.117,392.578,9.87349,1.7601,247.412,251.807,248.95,295.096,306.4,250.488,252.686,551.038,551.68,554.12,547.27,541.42,649.11,627.35,66.85
977,55.2,3346.19,603.027,400.371,9.8769,1.76,247.566,251.499,249.258,295.096,306.4,250.334,250.225,547.885,550.091,556.766,553.556,549.512,602.455,578.686,66.85
978,55.2,3351.56,599.976,402.686,9.88032,1.76,247.939,246.292,249.082,295.096,306.4,249.961,249.17,537.775,547.828,563.563,554.339,556.837,547.572,528.864,66.85
979,55.2,3360.84,591.98,399.785,9.88374,1.76,248.071,249.192,248.643,295.096,306.4,250.137,250.093,529.116,551.511,561.076,545.589,554.248,538.5,520.692,66.85
980,55.2,3360.35,593.75,403.037,9.88716,1.76,247.302,253.982,248.818,295.096,306.4,249.961,250.488,540.327,544.658,555.953,546.019,553.977,563.364,534.102,66.85
981,55.2,3362.3,609.131,396.885,9.89058,1.76,247.28,251.104,250.181,295.096,306.4,249.829,249.104,565.652,546.072,552.014,551.762,553.478,576.076,557.221,66.85
982,55.2,3364.75,608.643,401.045,9.89399,1.76,247.566,249.082,251.323,295.096,306.4,250.137,249.434,579.315,547.489,553.904,557.895,546.813,564.484,556.117,66.85
983,55.2,3366.7,615.906,405.322,9.89741,1.76,247.632,245.874,251.741,295.096,306.4,250.422,251.829,571.057,544.77,551.42,550.467,539.543,532.277,539.178,66.85
984,55.2,3374.51,625.671,400.84,9.90083,1.76,247.786,252.092,251.807,295.096,306.4,250.334,249.917,552.539,548.111,538.096,533.628,546.429,535.753,547.452,66.85
985,55.2,3372.56,619.934,401.396,9.90425,1.76,248.005,253.169,250.73,295.096,306.4,250.269,249.192,529.366,546.018,542.894,554.65,564.496,577.028,571.953,66.85
986,55.2,3368.16,627.563,402.334,9.90767,1.76,247.764,250.862,249.653,295.096,306.4,250.422,250.005,530.768,543.13,541.815,575.862,568.685,608.052,586.081,66.85
987,55.2,3370.12,627.625,400.195,9.91108,1.76,247.939,250.73,249.39,295.096,306.4,250.027,252.268,545.732,550.943,536.148,559.843,564.773,565.548,548.942,66.85
988,55.2,3371.09,617.92,400.957,9.9145,1.76,248.687,252.158,249.082,295.096,306.4,250.137,249.28,561.398,550.149,539.226,537.772,557.283,533.796,517.603,66.85
989,55.2,3368.16,617.188,398.789,9.91792,1.76,248.181,248.84,249.565,295.096,306.4,250.115,248.862,546.433,548.679,549.479,531.484,552.323,576.692,550.106,66.85
990,55.2,3368.65,620.422,401.865,9.92134,1.76,248.005,245.347,249.829,295.096,306.4,250.203,251.543,538.726,555.591,562.105,544.102,547.088,609.172,584.034,66.85
991,55.2,3369.14,620.911,399.199,9.92476,1.76,248.225,247.324,249.368,295.096,306.4,250.115,249.851,544.631,551.739,555.035,560.817,545.27,564.988,540.499,66.85
992,55.2,3372.07,620.728,398.496,9.92817,1.76,248.137,248.818,249.324,295.096,306.4,250.203,248.73,555.442,548.052,550.34,557.696,548.742,526.957,505.903,66.85
993,55.2,3374.51,621.155,393.486,9.93159,1.76,247.61,254.487,249.543,295.096,306.4,249.961,250.115,564.301,548.109,555.632,551.017,553.317,531.105,511.647,66.85
994,55.2,3375.0,617.065,399.932,9.93501,1.76,247.566,249.016,250.225,295.096,306.4,249.829,250.708,560.597,539.558,551.096,537.031,548.081,578.708,546.186,66.85
995,55.2,3369.14,615.234,404.941,9.93843,1.76,248.401,247.808,251.411,295.096,306.4,250.137,248.862,549.987,544.542,552.716,543.4,542.96,602.9,578.628,66.85
996,55.2,3365.72,619.934,399.727,9.94185,1.76,249.038,250.576,252.576,295.096,306.4,250.115,250.071,538.125,548.679,544.461,554.18,548.137,583.468,575.87,66.85
997,55.2,3366.7,610.84,406.699,9.94526,1.76,249.939,250.752,250.444,295.096,306.4,250.203,250.774,548.535,553.603,549.533,568.673,546.153,546.62,557.938,66.85
998,55.2,3378.91,617.188,405.41,9.94868,1.76,250.422,252.026,249.697,295.096,306.4,249.961,249.939,552.089,557.628,545.649,559.06,546.872,529.372,533.774,66.85
999,55.2,3382.81,626.221,406.201,9.9521,1.76,251.411,248.994,249.521,295.096,306.4,249.829,250.532,559.095,556.1,550.937,544.806,542.248,560.732,541.664,66.85
